X	Real	Imaginary
12.50640154627999	0.00037499629467	0.01860308320928
12.50525605542903	0.00610868594263	0.02189969895827
12.50411056457808	0.01023989194349	0.00991799067926
12.50296507372713	0.00711789675872	0.01323566500912
12.50181958287618	0.00443826972542	0.01430610830245
12.50067409202523	0.00176193007892	0.01624397680251
12.49952860117428	0.00917074219019	0.01639795757827
12.49838311032333	0.00354131684338	0.01066360279777
12.49723761947238	-0.00219074206011	0.01407948474019
12.49609212862143	0.00469236705324	0.01391788754941
12.49494663777048	0.00374749704476	0.02153415823514
12.49380114691953	0.00722443537519	0.01455953776119
12.49265565606858	0.00000647809438	0.01741151830273
12.49151016521763	0.00932492885761	0.01634819197337
12.49036467436668	0.00779852089461	0.01376505927625
12.48921918351572	0.00376016060355	0.01173684798101
12.48807369266477	0.00357217448891	0.01996497675165
12.48692820181382	0.00436869340652	0.01233849731776
12.48578271096287	0.0050773033297	0.01612941239539
12.48463722011192	0.00622053695265	0.01048508118232
12.48349172926097	0.00073524018116	0.01129447040205
12.48234623841002	0.00122787747309	0.01405314587274
12.48120074755907	0.00253504071545	0.02042944246657
12.48005525670812	0.00133088167129	0.01602728027252
12.47890976585717	0.00259719115474	0.01769572828292
12.47776427500622	0.00602131642275	0.01546189515465
12.47661878415527	0.00554221669821	0.01917552911325
12.47547329330432	0.00225958107227	0.01301719244812
12.47432780245336	0.00466211215286	0.0210516035609
12.47318231160241	0.00866888849818	0.01994747595491
12.47203682075146	0.00614629381096	0.01046394593038
12.47089132990051	0.00096777382653	0.01762262746648
12.46974583904956	0.00775667724546	0.013015781929
12.46860034819861	0.00372499120805	0.00680058644688
12.46745485734766	0.00171462094775	0.02136737758346
12.46630936649671	0.00754186865934	0.01422644991618
12.46516387564576	0.00185452430594	0.01081920936859
12.46401838479481	0.00113899239871	0.01357876803862
12.46287289394386	0.00242895996861	0.01833961256017
12.46172740309291	-0.00153128776942	0.02125786119217
12.46058191224196	0.00179578309765	0.01241455923698
12.45943642139101	-0.00129083624718	0.02137299031692
12.45829093054006	0.00393849842689	0.02073291334866
12.45714543968911	0.00578035964488	0.01953806932576
12.45599994883815	0.01111534244273	0.01802765433478
12.4548544579872	0.00757275921929	0.01369200256708
12.45370896713625	0.00359214048202	0.01668836008258
12.4525634762853	0.00329059047743	0.01574784980527
12.45141798543435	0.00102398381982	0.01509348150146
12.4502724945834	0.00300647846523	0.02339819243025
12.44912700373245	0.00558003969731	0.02056170359476
12.4479815128815	0.00847868475025	0.01753525173581
12.44683602203055	0.00878394585352	0.01438429669488
12.4456905311796	0.00498168674302	0.02124967563948
12.44454504032865	0.01013148923424	0.01623409939016
12.4433995494777	0.00564132317783	0.01060577158752
12.44225405862675	0.00806201639413	0.01755736204766
12.44110856777579	0.00347113823162	0.0189105392084
12.43996307692484	0.01062819210085	0.01973150004127
12.43881758607389	0.00935197933986	0.01199872745712
12.43767209522294	0.00091200085516	0.01338304778314
12.43652660437199	0.01361281825928	0.01633840977226
12.43538111352104	0.0010493487012	0.00955966391548
12.43423562267009	0.00759974202797	0.01794636135543
12.43309013181914	0.00173574398663	0.01275790837099
12.43194464096819	0.00786280904438	0.01878860801064
12.43079915011724	0.01232914126002	0.0175606930037
12.42965365926629	0.00909160116402	0.00643414427961
12.42850816841534	0.00399589702254	0.01182438025771
12.42736267756439	-0.00111764151293	0.00870546052418
12.42621718671344	0.00127959922655	0.01496321017603
12.42507169586248	0.00245054896395	0.02044162754618
12.42392620501153	0.00543357761462	0.01926550545826
12.42278071416058	0.00572965904039	0.01160179695241
12.42163522330963	0.00893471600473	0.01801266418524
12.42048973245868	0.00482429149241	0.01552803620922
12.41934424160773	0.00490359320144	0.01243261880536
12.41819875075678	0.00091565720616	0.0137051153956
12.41705325990583	0.00556239183347	0.01953347545012
12.41590776905488	0.01115479791357	0.0119346368918
12.41476227820393	0.00028117064673	0.01521962580977
12.41361678735298	0.0085756714591	0.01463758604764
12.41247129650203	0.00288845722799	0.01449405149021
12.41132580565108	0.00249789138917	0.01969026825273
12.41018031480013	0.01282213942536	0.01900131564391
12.40903482394918	0.0053439262381	0.01313331067389
12.40788933309822	0.00744697784293	0.01104994752616
12.40674384224727	0.00929072512177	0.01000106290313
12.40559835139632	-0.00142992588223	0.0126506646384
12.40445286054537	0.00707120908646	0.01696854856301
12.40330736969442	0.00445565987856	0.0124263736744
12.40216187884347	0.001025807902	0.01367849186445
12.40101638799252	0.00502349080728	0.01212137520177
12.39987089714157	0.00478292716278	0.01283499031963
12.39872540629062	0.00182958849219	0.01108212937524
12.39757991543967	-0.00154617887025	0.01600905079418
12.39643442458872	-0.00160312705211	0.01998407971782
12.39528893373777	0.00386728427879	0.0226091167467
12.39414344288682	0.00699066044406	0.01408396896113
12.39299795203586	0.00772366240942	0.01751416238713
12.39185246118491	0.00735592458349	0.01076223643853
12.39070697033396	0.00065504626323	0.01562105048111
12.38956147948301	-0.00131064398604	0.0207068893335
12.38841598863206	0.003628742746	0.01545436330665
12.38727049778111	0.00707088700047	0.02486188743309
12.38612500693016	0.00976947180999	0.01898740945369
12.38497951607921	0.00946867477618	0.01387946465847
12.38383402522826	0.00714718383132	0.01194783066149
12.38268853437731	0.00811758063676	0.01760899806832
12.38154304352636	0.00664568450591	0.01826668502407
12.38039755267541	0.01187808367681	0.00962764909445
12.37925206182446	0.00244382280382	0.00913905285135
12.37810657097351	0.00645090729044	0.01399596200403
12.37696108012256	0.00901616530516	0.01381298566293
12.37581558927161	0.00345793092194	0.01816680764882
12.37467009842065	0.00415268624546	0.01194514775071
12.3735246075697	0.00802505092558	0.01230019371876
12.37237911671875	0.00385400756755	0.01288332258535
12.3712336258678	0.00892628696924	0.0102868554377
12.37008813501685	0.00315372931737	0.01154127461033
12.3689426441659	0.00381646093595	0.01312183409715
12.36779715331495	-0.00039906907064	0.01076262557136
12.366651662464	0.00162375789939	0.01290762243566
12.36550617161305	-0.00046887370857	0.01880923159567
12.3643606807621	0.00583224179681	0.01093705009147
12.36321518991115	0.00139193421468	0.0170940323018
12.3620696990602	0.002479763296	0.01515764952251
12.36092420820925	0.00170223597468	0.01676320314131
12.35977871735829	0.00657154101862	0.01532007803622
12.35863322650734	0.00362738346337	0.01940098542385
12.35748773565639	0.00830358927958	0.01333539526773
12.35634224480544	0.00319766237232	0.008737170648
12.35519675395449	0.0008372049745	0.02048215472446
12.35405126310354	0.00881135608531	0.01150032923458
12.35290577225259	-0.00029398307092	0.01775810370441
12.35176028140164	-0.00025393723987	0.01383882835165
12.35061479055069	0.00141854193559	0.01378036225466
12.34946929969974	0.00310569013032	0.0223459146947
12.34832380884879	0.00488582979048	0.01590803134725
12.34717831799784	0.00845803740063	0.01826323134846
12.34603282714689	0.00835436592904	0.01760000224467
12.34488733629594	0.00576130207391	0.01265344635635
12.34374184544498	0.00441498904217	0.01061072095
12.34259635459403	0.00636255168545	0.01795062569151
12.34145086374308	0.00204725446877	0.01001673720138
12.34030537289213	0.00132121479858	0.01517508722697
12.33915988204118	0.00713127208331	0.01720186921619
12.33801439119023	0.00805811114498	0.01232025636539
12.33686890033928	0.00465400120436	0.01226793583703
12.33572340948833	0.00227761413754	0.01386752360762
12.33457791863738	0.00338804221349	0.01153605564636
12.33343242778643	0.00121816106857	0.01442962749425
12.33228693693548	-0.00450993818092	0.01368987127958
12.33114144608453	0.00529358314937	0.02167201508435
12.32999595523358	0.0051130952216	0.01840906306075
12.32885046438263	0.00738658449004	0.0163619370782
12.32770497353168	0.00233136492555	0.00979003177701
12.32655948268072	0.00570679605207	0.0139258298587
12.32541399182977	-0.00045695166011	0.01235300989169
12.32426850097882	-0.00331771872937	0.01826960436895
12.32312301012787	-0.00245560825804	0.01840832556705
12.32197751927692	0.00966676110106	0.01968704093369
12.32083202842597	0.00136895713215	0.02245312757148
12.31968653757502	0.01022672052473	0.01965190964709
12.31854104672407	0.00290761032099	0.01073705302184
12.31739555587312	0.0045404700095	0.02192598255598
12.31625006502217	0.00704814678679	0.01408083856055
12.31510457417122	0.00435276062347	0.01522263778446
12.31395908332027	0.0026747503414	0.01928094279526
12.31281359246931	0.00760351735026	0.0174331112231
12.31166810161836	0.01065229169457	0.0128561351225
12.31052261076741	0.00054809291338	0.00920718740143
12.30937711991646	0.00376425474983	0.02181075522878
12.30823162906551	0.00945383569715	0.01335820795214
12.30708613821456	0.00545498197209	0.0107791006379
12.30594064736361	-0.00144750838635	0.0152863017519
12.30479515651266	0.00317570451117	0.0145942056518
12.30364966566171	0.00029717300149	0.01623294045082
12.30250417481076	0.00348305953145	0.02406196353391
12.30135868395981	0.00799637535469	0.01514935924407
12.30021319310886	0.00320448524825	0.01405664334556
12.29906770225791	0.00521591507784	0.02096689075247
12.29792221140696	0.00409128330558	0.01521474842673
12.29677672055601	0.00445780000406	0.01766242567698
12.29563122970506	0.00424060623491	0.01512423828456
12.2944857388541	0.00526689870941	0.02092210808915
12.29334024800315	0.00696511253696	0.0171006431771
12.2921947571522	0.00369378250946	0.01657229160412
12.29104926630125	0.00892199358006	0.02049289438376
12.2899037754503	0.01118407864713	0.01266337523653
12.28875828459935	0.00408491114369	0.0199095661806
12.2876127937484	0.00661778053596	0.01100538979656
12.28646730289745	0.00671730857463	0.01131521250123
12.2853218120465	0.00246821137748	0.01952751624543
12.28417632119555	0.00386435482196	0.0212468318597
12.2830308303446	0.0151567748545	0.01548724107163
12.28188533949365	0.00906130088163	0.00823957980735
12.2807398486427	0.00333670648284	0.01461507038564
12.27959435779175	0.00500057741509	0.00653924874405
12.27844886694079	0.00215774308378	0.01689869839538
12.27730337608984	0.00588391004427	0.01494460153212
12.27615788523889	0.00638217686073	0.01477638144011
12.27501239438794	0.00384776664476	0.01642564081006
12.27386690353699	0.00053316886688	0.01072267214782
12.27272141268604	0.00535391823649	0.01677996565728
12.27157592183509	0.00697840542759	0.01723724713492
12.27043043098414	0.00463906981466	0.00853770127384
12.26928494013319	0.00481789914495	0.02187352064828
12.26813944928224	0.00668639912708	0.01329954919999
12.26699395843129	0.00358363169473	0.0139826532933
12.26584846758034	0.00767993912461	0.01877873025313
12.26470297672939	0.00551055477111	0.00765429470836
12.26355748587843	0.00340059728432	0.0162724037587
12.26241199502748	-0.00173075709208	0.01227388138181
12.26126650417653	0.00892478019865	0.01509115545544
12.26012101332558	0.00312376073693	0.00872491784233
12.25897552247463	-0.00491812361762	0.01496245078387
12.25783003162368	0.00221523924301	0.02197260218894
12.25668454077273	0.00485450362768	0.01776830673834
12.25553904992178	0.00342074613151	0.01921927899755
12.25439355907083	0.0080874824825	0.01726620699155
12.25324806821988	0.00632685278204	0.01981631738612
12.25210257736893	0.00542979327495	0.01727251962861
12.25095708651798	0.01112767781422	0.01499145692364
12.24981159566703	0.00785993624178	0.01170505117405
12.24866610481608	0.00148390466929	0.01057825308481
12.24752061396513	0.00240596099784	0.01332948943617
12.24637512311418	-0.00232428091499	0.01689137493398
12.24522963226322	0.00595205192325	0.01901579793078
12.24408414141227	0.00690374560538	0.01919555796853
12.24293865056132	0.00898891665239	0.01783634492502
12.24179315971037	0.00305366984095	0.01303222331768
12.24064766885942	0.00464001834955	0.01701507306113
12.23950217800847	0.01066096481518	0.014195190122
12.23835668715752	0.00134366216884	0.01298995013744
12.23721119630657	0.00729324658518	0.01723000764885
12.23606570545562	0.00443413656241	0.01648762126193
12.23492021460467	0.01028400786662	0.01176832255119
12.23377472375372	0.00108205590626	0.0133920114212
12.23262923290277	0.00249564120325	0.01860793701775
12.23148374205181	0.00985540097153	0.01505170604947
12.23033825120086	0.00825265603744	0.012441303421
12.22919276034991	0.00478095265608	0.01235107890755
12.22804726949896	-0.00066653610551	0.01315843580961
12.22690177864801	0.00260470620701	0.02111006837168
12.22575628779706	0.00875503825762	0.012914850504
12.22461079694611	0.00773257502966	0.01519770141256
12.22346530609516	0.00903245908922	0.0148307653807
12.22231981524421	0.00399084624293	0.0087378609653
12.22117432439326	0.00317847143431	0.01247852250201
12.22002883354231	0.00325610841403	0.0120348744896
12.21888334269136	-0.00303621525202	0.01257928771793
12.21773785184041	0.00403262561736	0.01594686380562
12.21659236098946	0.00021309680649	0.02032775793072
12.21544687013851	0.00806155513018	0.01567260537122
12.21430137928755	0.00759175073434	0.01264476686687
12.2131558884366	-0.00244352214484	0.01375730884545
12.21201039758565	0.00391242898908	0.0159202300052
12.2108649067347	0.00320768028274	0.01441601482099
12.20971941588375	0.00238139163131	0.01815417542918
